Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
NLD1,2018-02-04,Excelsior,Utrecht,2.0,2.0,D
GRC1,2018-02-04,Olympiakos,AEK,1.0,2.0,A
GRC1,2018-02-04,Lamia,Atromitos,1.0,1.0,D
ESP2,2018-02-04,Cordoba,Barcelona B,1.0,2.0,A
ESP2,2018-02-04,Lugo,Albacete,1.0,1.0,D
ESP2,2018-02-04,Numancia,Reus Deportiu,1.0,0.0,H
ESP2,2018-02-04,Oviedo,Sp Gijon,2.0,1.0,H
ESP2,2018-02-04,Sevilla B,Huesca,0.0,1.0,A
DEU2,2018-02-04,Braunschweig,Kaiserslautern,1.0,2.0,A
DEU2,2018-02-04,Darmstadt,Duisburg,1.0,2.0,A
DEU2,2018-02-04,Dresden,Bochum,2.0,0.0,H
ENG1,2018-02-04,Crystal Palace,Newcastle,1.0,1.0,D
ENG1,2018-02-04,Liverpool,Tottenham,2.0,2.0,D
ITA2,2018-02-04,Cesena,Ternana,4.0,3.0,H
GRC1,2018-02-04,Giannina,PAOK,1.0,3.0,A
TUR1,2018-02-04,Sivasspor,Galatasaray,2.0,1.0,H
TUR1,2018-02-04,Konyaspor,Buyuksehyr,1.0,1.0,D
TUR1,2018-02-04,Kasimpasa,Akhisar Belediyespor,2.0,0.0,H
BEL1,2018-02-04,Anderlecht,Mechelen,2.0,2.0,D
BEL1,2018-02-04,Club Brugge,Charleroi,3.0,3.0,D
BEL1,2018-02-04,Waregem,Oostende,1.0,1.0,D
FRA1,2018-02-04,Monaco,Lyon,3.0,2.0,H
GRC1,2018-02-04,Levadeiakos,Kerkyra,2.0,0.0,H
ESP1,2018-02-04,Girona,Ath Bilbao,2.0,0.0,H
ESP1,2018-02-04,Getafe,Leganes,0.0,0.0,D
ESP1,2018-02-04,Espanol,Barcelona,1.0,1.0,D
ESP1,2018-02-04,Ath Madrid,Valencia,1.0,0.0,H
TUR1,2018-02-04,Osmanlispor,Kayserispor,0.0,1.0,A
FRA1,2018-02-04,Rennes,Guingamp,0.0,1.0,A
ITA1,2018-02-04,Verona,Roma,0.0,1.0,A
ITA1,2018-02-04,Juventus,Sassuolo,7.0,0.0,H
ITA1,2018-02-04,Cagliari,Spal,2.0,0.0,H
ITA1,2018-02-04,Udinese,Milan,1.0,1.0,D
PRT1,2018-02-04,Guimaraes,Pacos Ferreira,3.0,2.0,H
PRT1,2018-02-04,Feirense,Chaves,1.0,2.0,A
DEU1,2018-02-04,Hamburg,Hannover,1.0,1.0,D
DEU1,2018-02-04,Augsburg,Ein Frankfurt,3.0,0.0,H
PRT1,2018-02-04,Tondela,Moreirense,1.0,2.0,A
ITA1,2018-02-04,Atalanta,Chievo,1.0,0.0,H
ITA1,2018-02-04,Benevento,Napoli,0.0,2.0,A
ITA1,2018-02-04,Bologna,Fiorentina,1.0,2.0,A
PRT1,2018-02-04,Estoril,Sp Lisbon,2.0,0.0,H
PRT1,2018-02-05,Setubal,Belenenses,3.0,0.0,H
PRT1,2018-02-05,Maritimo,Portimonense,0.0,3.0,A
ITA2,2018-02-05,Virtus Entella,Spezia,0.0,1.0,A
ESP1,2018-02-05,Las Palmas,Malaga,1.0,0.0,H
GRC1,2018-02-05,Platanias,Apollon,1.0,1.0,D
ENG1,2018-02-05,Watford,Chelsea,4.0,1.0,H
ITA1,2018-02-05,Lazio,Genoa,1.0,2.0,A
TUR1,2018-02-05,Trabzonspor,Goztep,0.0,0.0,D
FRA2,2018-02-05,Brest,Reims,0.0,0.0,D
DEU2,2018-02-05,Bielefeld,Union Berlin,1.0,1.0,D
NLD1,2018-02-06,Zwolle,Heerenveen,3.0,2.0,H
SCO2,2018-02-06,Falkirk,Brechin,3.0,1.0,H
PRT1,2018-02-06,Aves,Boavista,3.0,0.0,H
SCO1,2018-02-06,Motherwell,St Johnstone,2.0,0.0,H
SCO1,2018-02-06,Partick,Rangers,0.0,2.0,A
NLD1,2018-02-07,PSV Eindhoven,Excelsior,1.0,0.0,H
NLD1,2018-02-07,NAC Breda,Heracles,6.0,1.0,H
NLD1,2018-02-07,Utrecht,Sparta Rotterdam,1.0,0.0,H
NLD1,2018-02-07,Willem II,VVV Venlo,3.0,0.0,H
NLD1,2018-02-07,Twente,AZ Alkmaar,0.0,4.0,A
NLD1,2018-02-07,Roda,Ajax,2.0,4.0,A
NLD1,2018-02-08,Den Haag,Vitesse,1.0,0.0,H
NLD1,2018-02-08,Feyenoord,Groningen,3.0,0.0,H
FRA2,2018-02-09,Reims,Sochaux,3.0,0.0,H
BEL1,2018-02-09,Genk,Waregem,3.0,1.0,H
ENG2,2018-02-09,Millwall,Cardiff,1.0,1.0,D
FRA2,2018-02-09,Tours,Paris FC,1.0,2.0,A
TUR1,2018-02-09,Yeni Malatyaspor,Kasimpasa,1.0,1.0,D
ESP2,2018-02-09,Granada,Valladolid,1.0,0.0,H
DEU1,2018-02-09,RB Leipzig,Augsburg,2.0,0.0,H
FRA1,2018-02-09,St Etienne,Marseille,2.0,2.0,D
DEU2,2018-02-09,Kaiserslautern,Holstein Kiel,3.0,1.0,H
ITA1,2018-02-09,Fiorentina,Juventus,0.0,2.0,A
FRA2,2018-02-09,Ajaccio,Lorient,3.0,2.0,H
ESP1,2018-02-09,Ath Bilbao,Las Palmas,0.0,0.0,D
FRA2,2018-02-09,Chateauroux,Bourg Peronnas,3.0,1.0,H
FRA2,2018-02-09,Clermont,Ajaccio GFCO,1.0,0.0,H
FRA2,2018-02-09,Le Havre,Brest,1.0,0.0,H
PRT1,2018-02-09,Pacos Ferreira,Tondela,0.0,2.0,A
FRA2,2018-02-09,Nancy,Quevilly Rouen,1.0,2.0,A
FRA2,2018-02-09,Niort,Orleans,2.0,3.0,A
DEU2,2018-02-09,Bochum,Darmstadt,2.0,1.0,H
FRA1,2018-02-10,Toulouse,Paris SG,0.0,1.0,A
ESP2,2018-02-10,Cadiz,Oviedo,2.0,1.0,H
DEU1,2018-02-10,Hoffenheim,Mainz,4.0,2.0,H
ITA2,2018-02-10,Pescara,Salernitana,1.0,0.0,H
ITA2,2018-02-10,Pro Vercelli,Brescia,0.0,0.0,D
ITA2,2018-02-10,Spezia,Venezia,1.0,1.0,D
DEU1,2018-02-10,Bayern Munich,Schalke 04,2.0,1.0,H
TUR1,2018-02-10,Goztep,Osmanlispor,3.0,3.0,D
TUR1,2018-02-10,Genclerbirligi,Trabzonspor,0.0,0.0,D
TUR1,2018-02-10,Besiktas,Karabukspor,5.0,0.0,H
FRA2,2018-02-10,Lens,Valenciennes,1.0,1.0,D
DEU2,2018-02-10,Duisburg,Bielefeld,2.0,2.0,D
DEU2,2018-02-10,Regensburg,Heidenheim,2.0,0.0,H
DEU2,2018-02-10,Union Berlin,Fortuna Dusseldorf,3.0,1.0,H
ESP2,2018-02-10,Almeria,Osasuna,0.0,1.0,A
ESP2,2018-02-10,Barcelona B,Alcorcon,0.0,1.0,A
ESP2,2018-02-10,Sp Gijon,Numancia,2.0,0.0,H
DEU1,2018-02-10,Hannover,Freiburg,2.0,1.0,H
DEU1,2018-02-10,Ein Frankfurt,FC Koln,4.0,2.0,H
ENG1,2018-02-10,West Ham,Watford,2.0,0.0,H
ENG1,2018-02-10,Tottenham,Arsenal,1.0,0.0,H
ENG1,2018-02-10,Swansea,Burnley,1.0,0.0,H
ENG1,2018-02-10,Stoke,Brighton,1.0,1.0,D
SCO2,2018-02-10,Livingston,Dunfermline,0.0,0.0,D
ENG1,2018-02-10,Man City,Leicester,5.0,1.0,H
ITA2,2018-02-10,Bari,Frosinone,1.0,0.0,H
ITA2,2018-02-10,Avellino,Cesena,1.0,1.0,D
ITA2,2018-02-10,Ascoli,Empoli,1.0,2.0,A
DEU1,2018-02-10,Dortmund,Hamburg,2.0,0.0,H
ENG1,2018-02-10,Everton,Crystal Palace,3.0,1.0,H
ENG2,2018-02-10,Wolves,QPR,2.0,1.0,H
ITA2,2018-02-10,Carpi,Cremonese,1.0,1.0,D
DEU1,2018-02-10,Leverkusen,Hertha,0.0,2.0,A
ESP1,2018-02-10,Leganes,Eibar,0.0,1.0,A
ENG2,2018-02-10,Derby,Norwich,1.0,1.0,D
NLD1,2018-02-10,AZ Alkmaar,VVV Venlo,0.0,0.0,D
NLD1,2018-02-10,Heerenveen,Roda,1.0,1.0,D
NLD1,2018-02-10,Heracles,Willem II,1.0,0.0,H
ESP1,2018-02-10,Villarreal,Alaves,1.0,2.0,A
ESP1,2018-02-10,Real Madrid,Sociedad,5.0,2.0,H
ESP1,2018-02-10,Malaga,Ath Madrid,0.0,1.0,A
ITA2,2018-02-10,Ternana,Virtus Entella,0.0,1.0,A
NLD1,2018-02-10,Sparta Rotterdam,PSV Eindhoven,1.0,2.0,A
NLD1,2018-02-10,Utrecht,Zwolle,2.0,1.0,H
ENG2,2018-02-10,Sheffield United,Leeds,2.0,1.0,H
ENG2,2018-02-10,Nott'm Forest,Hull,0.0,2.0,A
ITA1,2018-02-10,Spal,Milan,0.0,4.0,A
ITA1,2018-02-10,Napoli,Lazio,4.0,1.0,H
ENG2,2018-02-10,Barnsley,Sheffield Weds,1.0,1.0,D
ITA1,2018-02-10,Crotone,Atalanta,1.0,1.0,D
ENG2,2018-02-10,Bolton,Fulham,1.0,1.0,D
ENG2,2018-02-10,Brentford,Preston,1.0,1.0,D
ENG2,2018-02-10,Bristol City,Sunderland,3.0,3.0,D
PRT1,2018-02-10,Sp Braga,Setubal,3.0,1.0,H
ENG2,2018-02-10,Middlesbrough,Reading,2.0,1.0,H
FRA1,2018-02-10,Metz,Montpellier,0.0,1.0,A
FRA1,2018-02-10,Guingamp,Caen,0.0,0.0,D
FRA1,2018-02-10,Dijon,Nice,3.0,2.0,H
FRA1,2018-02-10,Bordeaux,Amiens,3.0,2.0,H
FRA1,2018-02-10,Angers,Monaco,0.0,4.0,A
PRT1,2018-02-10,Rio Ave,Maritimo,3.0,0.0,H
PRT1,2018-02-10,Portimonense,Benfica,1.0,3.0,A
BEL1,2018-02-10,Gent,St Truiden,3.0,0.0,H
BEL1,2018-02-10,Kortrijk,Antwerp,4.0,0.0,H
BEL1,2018-02-10,Mechelen,Eupen,1.0,0.0,H
ENG2,2018-02-10,Ipswich,Burton,0.0,0.0,D
GRC1,2018-02-10,Giannina,Panathinaikos,2.0,1.0,H
GRC1,2018-02-10,Panionios,Lamia,1.0,0.0,H
GRC1,2018-02-10,Xanthi,Kerkyra,1.0,1.0,D
BEL1,2018-02-10,Oostende,Anderlecht,2.0,0.0,H
ESP2,2018-02-11,Vallecano,Sevilla B,2.0,0.0,H
TUR1,2018-02-11,Akhisar Belediyespor,Bursaspor,1.0,0.0,H
FRA1,2018-02-11,Nantes,Lille,2.0,2.0,D
FRA1,2018-02-11,Strasbourg,Troyes,2.0,1.0,H
ITA2,2018-02-11,Parma,Perugia,1.0,1.0,D
ESP2,2018-02-11,Tenerife,Cordoba,5.0,1.0,H
ESP2,2018-02-11,Huesca,Leonesa,1.0,0.0,H
ESP2,2018-02-11,Albacete,Gimnastic,0.0,1.0,A
ITA2,2018-02-11,Cittadella,Novara,1.0,3.0,A
TUR1,2018-02-11,Alanyaspor,Konyaspor,1.0,2.0,A
NLD1,2018-02-11,Vitesse,Feyenoord,3.0,1.0,H
NLD1,2018-02-11,Groningen,Den Haag,0.0,0.0,D
DEU2,2018-02-11,Sandhausen,Braunschweig,0.0,0.0,D
TUR1,2018-02-11,Buyuksehyr,Fenerbahce,0.0,2.0,A
DEU2,2018-02-11,Erzgebirge Aue,Ingolstadt,0.0,0.0,D
NLD1,2018-02-11,Excelsior,NAC Breda,0.0,0.0,D
NLD1,2018-02-11,Ajax,Twente,2.0,1.0,H
TUR1,2018-02-11,Kayserispor,Sivasspor,1.0,1.0,D
ESP2,2018-02-11,Reus Deportiu,Lorca,3.0,0.0,H
DEU2,2018-02-11,Greuther Furth,Dresden,1.0,0.0,H
PRT1,2018-02-11,Belenenses,Aves,2.0,5.0,A
ESP2,2018-02-11,Zaragoza,Lugo,2.0,0.0,H
GRC1,2018-02-11,AEK,Asteras Tripolis,1.0,0.0,H
GRC1,2018-02-11,Apollon,Levadeiakos,1.0,1.0,D
GRC1,2018-02-11,Atromitos,Olympiakos,2.0,2.0,D
ENG2,2018-02-11,Aston Villa,Birmingham,2.0,0.0,H
GRC1,2018-02-11,Panetolikos,Platanias,3.0,0.0,H
FRA1,2018-02-11,Lyon,Rennes,0.0,2.0,A
ESP1,2018-02-11,Sevilla,Girona,1.0,0.0,H
DEU1,2018-02-11,Werder Bremen,Wolfsburg,3.0,1.0,H
DEU1,2018-02-11,Stuttgart,M'gladbach,1.0,0.0,H
ESP1,2018-02-11,Valencia,Levante,3.0,1.0,H
ESP1,2018-02-11,Barcelona,Getafe,0.0,0.0,D
ITA1,2018-02-11,Torino,Udinese,2.0,0.0,H
ITA1,2018-02-11,Sassuolo,Cagliari,0.0,0.0,D
PRT1,2018-02-11,Sp Lisbon,Feirense,2.0,0.0,H
ESP1,2018-02-11,Celta,Espanol,2.0,2.0,D
BEL1,2018-02-11,Waasland-Beveren,Club Brugge,1.0,1.0,D
BEL1,2018-02-11,Charleroi,Lokeren,1.0,1.0,D
BEL1,2018-02-11,Standard,Mouscron,4.0,3.0,H
PRT1,2018-02-11,Boavista,Guimaraes,1.0,0.0,H
ITA1,2018-02-11,Chievo,Genoa,0.0,1.0,A
ENG1,2018-02-11,Southampton,Liverpool,0.0,2.0,A
PRT1,2018-02-11,Chaves,Porto,0.0,4.0,A
ITA1,2018-02-11,Inter,Bologna,2.0,1.0,H
ENG1,2018-02-11,Newcastle,Man United,1.0,0.0,H
ENG1,2018-02-11,Huddersfield,Bournemouth,4.0,1.0,H
ITA1,2018-02-11,Sampdoria,Verona,2.0,0.0,H
ITA1,2018-02-11,Roma,Benevento,5.0,2.0,H
ESP1,2018-02-12,La Coruna,Betis,0.0,1.0,A
TUR1,2018-02-12,Galatasaray,Antalyaspor,3.0,0.0,H
PRT1,2018-02-12,Moreirense,Estoril,1.0,2.0,A
GRC1,2018-02-12,PAOK,Larisa,3.0,0.0,H
FRA2,2018-02-12,Auxerre,Nimes,0.0,0.0,D
ENG1,2018-02-12,Chelsea,West Brom,3.0,0.0,H
DEU2,2018-02-12,St Pauli,Nurnberg,0.0,0.0,D
ITA2,2018-02-12,Palermo,Foggia,1.0,2.0,A
ENG2,2018-02-13,Sheffield Weds,Derby,2.0,0.0,H
ENG2,2018-02-13,Cardiff,Bolton,2.0,0.0,H
SCO1,2018-02-13,Kilmarnock,Dundee,3.0,2.0,H
PRT1,2018-02-16,Feirense,Portimonense,1.0,3.0,A
ESP2,2018-02-16,Valladolid,Huesca,3.0,2.0,H
FRA2,2018-02-16,Clermont,Chateauroux,1.0,1.0,D
FRA2,2018-02-16,Brest,Niort,2.0,0.0,H
FRA2,2018-02-16,Orleans,Paris FC,1.0,1.0,D
FRA2,2018-02-16,Nimes,Tours,2.0,2.0,D
ITA2,2018-02-16,Cremonese,Bari,0.0,1.0,A
FRA2,2018-02-16,Bourg Peronnas,Nancy,3.0,2.0,H
FRA2,2018-02-16,Ajaccio GFCO,Reims,1.0,2.0,A
FRA2,2018-02-16,Sochaux,Le Havre,3.0,2.0,H
DEU2,2018-02-16,Kaiserslautern,Sandhausen,0.0,1.0,A
BEL1,2018-02-16,St Truiden,Anderlecht,1.0,0.0,H
DEU2,2018-02-16,Heidenheim,Bochum,1.0,0.0,H
TUR1,2018-02-16,Konyaspor,Besiktas,1.0,1.0,D
DEU1,2018-02-16,Hertha,Mainz,0.0,2.0,A
FRA1,2018-02-16,Monaco,Dijon,4.0,0.0,H
NLD1,2018-02-16,VVV Venlo,Groningen,1.0,1.0,D
ESP1,2018-02-16,Girona,Leganes,3.0,0.0,H
FRA2,2018-02-16,Valenciennes,Ajaccio,2.0,0.0,H
ITA2,2018-02-17,Perugia,Palermo,1.0,0.0,H
ITA2,2018-02-17,Salernitana,Pro Vercelli,0.0,0.0,D
SCO1,2018-02-17,Partick,Dundee,1.0,2.0,A
GRC1,2018-02-17,Lamia,PAOK,0.0,2.0,A
GRC1,2018-02-17,Kerkyra,Apollon,2.0,0.0,H
GRC1,2018-02-17,Asteras Tripolis,Atromitos,0.0,1.0,A
ESP1,2018-02-17,Malaga,Valencia,1.0,2.0,A
ESP1,2018-02-17,Las Palmas,Sevilla,1.0,2.0,A
ESP1,2018-02-17,Eibar,Barcelona,0.0,2.0,A
ESP1,2018-02-17,Alaves,La Coruna,1.0,0.0,H
ITA2,2018-02-17,Venezia,Avellino,3.0,1.0,H
BEL1,2018-02-17,Club Brugge,Genk,2.0,2.0,D
DEU1,2018-02-17,Hamburg,Leverkusen,1.0,2.0,A
DEU1,2018-02-17,Freiburg,Werder Bremen,1.0,0.0,H
DEU1,2018-02-17,FC Koln,Hannover,1.0,1.0,D
ITA2,2018-02-17,Virtus Entella,Pescara,0.0,0.0,D
BEL1,2018-02-17,Antwerp,Oostende,0.0,0.0,D
BEL1,2018-02-17,Lokeren,Kortrijk,0.0,1.0,A
BEL1,2018-02-17,Waregem,Eupen,3.0,2.0,H
NLD1,2018-02-17,Vitesse,Excelsior,1.0,2.0,A
FRA1,2018-02-17,Angers,St Etienne,0.0,1.0,A
NLD1,2018-02-17,NAC Breda,AZ Alkmaar,1.0,3.0,A
ENG2,2018-02-17,Sunderland,Brentford,0.0,2.0,A
ENG2,2018-02-17,QPR,Bolton,2.0,0.0,H
ENG2,2018-02-17,Preston,Wolves,1.0,1.0,D
ENG2,2018-02-17,Fulham,Aston Villa,2.0,0.0,H
ENG2,2018-02-17,Cardiff,Middlesbrough,1.0,0.0,H
ENG2,2018-02-17,Burton,Nott'm Forest,0.0,0.0,D
ENG2,2018-02-17,Birmingham,Millwall,0.0,1.0,A
NLD1,2018-02-17,Den Haag,Willem II,2.0,1.0,H
FRA1,2018-02-17,Amiens,Toulouse,0.0,0.0,D
DEU1,2018-02-17,Schalke 04,Hoffenheim,2.0,1.0,H
FRA1,2018-02-17,Caen,Rennes,2.0,2.0,D
FRA1,2018-02-17,Montpellier,Guingamp,1.0,1.0,D
FRA1,2018-02-17,Paris SG,Strasbourg,5.0,2.0,H
FRA1,2018-02-17,Troyes,Metz,1.0,0.0,H
ITA1,2018-02-17,Chievo,Cagliari,2.0,1.0,H
NLD1,2018-02-17,PSV Eindhoven,Heerenveen,2.0,2.0,D
ITA1,2018-02-17,Genoa,Inter,2.0,0.0,H
ITA2,2018-02-17,Novara,Spezia,1.0,1.0,D
ITA2,2018-02-17,Foggia,Carpi,3.0,0.0,H
ITA2,2018-02-17,Empoli,Parma,4.0,0.0,H
ITA2,2018-02-17,Cesena,Cittadella,0.0,1.0,A
PRT1,2018-02-17,Aves,Maritimo,0.0,0.0,D
PRT1,2018-02-17,Benfica,Boavista,4.0,0.0,H
PRT1,2018-02-17,Estoril,Belenenses,0.0,2.0,A
SCO1,2018-02-17,Motherwell,Kilmarnock,0.0,1.0,A
ITA1,2018-02-17,Udinese,Roma,0.0,2.0,A
DEU1,2018-02-17,Wolfsburg,Bayern Munich,1.0,2.0,A
TUR1,2018-02-17,Antalyaspor,Kayserispor,2.0,1.0,H
DEU2,2018-02-17,Fortuna Dusseldorf,Greuther Furth,1.0,1.0,D
DEU2,2018-02-17,Holstein Kiel,Erzgebirge Aue,2.0,2.0,D
DEU2,2018-02-17,Ingolstadt,St Pauli,0.0,1.0,A
SCO2,2018-02-17,Brechin,Falkirk,0.0,1.0,A
DEU2,2018-02-17,Bielefeld,Darmstadt,2.0,0.0,H
SCO2,2018-02-17,Livingston,St Mirren,4.0,1.0,H
ESP2,2018-02-17,Osasuna,Reus Deportiu,0.0,0.0,D
ESP2,2018-02-17,Lorca,Sp Gijon,0.0,0.0,D
ESP2,2018-02-17,Gimnastic,Zaragoza,0.0,2.0,A
ESP2,2018-02-17,Alcorcon,Tenerife,1.0,1.0,D
SCO2,2018-02-17,Queen of Sth,Morton,1.0,1.0,D
TUR1,2018-02-17,Sivasspor,Osmanlispor,3.0,2.0,H
SCO1,2018-02-17,Ross County,Hearts,1.0,1.0,D
TUR1,2018-02-17,Fenerbahce,Alanyaspor,3.0,0.0,H
FRA2,2018-02-17,Lorient,Auxerre,1.0,3.0,A
SCO1,2018-02-17,Hibernian,Aberdeen,2.0,0.0,H
ESP2,2018-02-17,Oviedo,Albacete,0.0,0.0,D
NLD1,2018-02-18,Roda,Utrecht,1.0,4.0,A
ESP2,2018-02-18,Leonesa,Vallecano,2.0,3.0,A
ESP2,2018-02-18,Lugo,Barcelona B,1.0,2.0,A
ESP2,2018-02-18,Numancia,Cadiz,1.0,0.0,H
NLD1,2018-02-18,Zwolle,Ajax,0.0,1.0,A
ESP1,2018-02-18,Ath Madrid,Ath Bilbao,2.0,0.0,H
ESP1,2018-02-18,Betis,Real Madrid,3.0,5.0,A
ESP1,2018-02-18,Espanol,Villarreal,1.0,1.0,D
ESP1,2018-02-18,Sociedad,Levante,3.0,0.0,H
ESP2,2018-02-18,Sevilla B,Almeria,0.0,3.0,A
GRC1,2018-02-18,AEK,Xanthi,4.0,0.0,H
GRC1,2018-02-18,Levadeiakos,Panetolikos,1.0,2.0,A
NLD1,2018-02-18,Twente,Sparta Rotterdam,1.0,1.0,D
ESP2,2018-02-18,Cordoba,Granada,1.0,2.0,A
NLD1,2018-02-18,Feyenoord,Heracles,1.0,0.0,H
ITA1,2018-02-18,Atalanta,Fiorentina,1.0,1.0,D
DEU2,2018-02-18,Nurnberg,Duisburg,3.0,1.0,H
SCO1,2018-02-18,Celtic,St Johnstone,0.0,0.0,D
SCO1,2018-02-18,Hamilton,Rangers,3.0,5.0,A
TUR1,2018-02-18,Trabzonspor,Buyuksehyr,0.0,1.0,A
FRA1,2018-02-18,Nice,Nantes,1.0,1.0,D
FRA1,2018-02-18,Marseille,Bordeaux,1.0,0.0,H
TUR1,2018-02-18,Kasimpasa,Galatasaray,2.0,1.0,H
TUR1,2018-02-18,Karabukspor,Akhisar Belediyespor,0.0,3.0,A
ENG2,2018-02-18,Leeds,Bristol City,2.0,2.0,D
ENG2,2018-02-18,Norwich,Ipswich,1.0,1.0,D
TUR1,2018-02-18,Bursaspor,Yeni Malatyaspor,0.0,0.0,D
FRA1,2018-02-18,Lille,Lyon,2.0,2.0,D
PRT1,2018-02-18,Setubal,Pacos Ferreira,1.0,0.0,H
PRT1,2018-02-18,Moreirense,Chaves,0.0,1.0,A
PRT1,2018-02-18,Guimaraes,Sp Braga,0.0,5.0,A
ITA1,2018-02-18,Torino,Juventus,0.0,1.0,A
ITA1,2018-02-18,Napoli,Spal,1.0,0.0,H
ITA1,2018-02-18,Milan,Sampdoria,1.0,0.0,H
ITA1,2018-02-18,Bologna,Sassuolo,2.0,1.0,H
ITA1,2018-02-18,Benevento,Crotone,3.0,2.0,H
GRC1,2018-02-18,Olympiakos,Panionios,1.0,0.0,H
DEU2,2018-02-18,Braunschweig,Union Berlin,1.0,0.0,H
DEU2,2018-02-18,Dresden,Regensburg,1.0,0.0,H
PRT1,2018-02-18,Porto,Rio Ave,5.0,0.0,H
GRC1,2018-02-18,Platanias,Giannina,0.0,3.0,A
BEL1,2018-02-18,Mouscron,Waasland-Beveren,2.0,2.0,D
BEL1,2018-02-18,Gent,Mechelen,2.0,2.0,D
DEU1,2018-02-18,M'gladbach,Dortmund,0.0,1.0,A
ITA2,2018-02-18,Brescia,Ternana,3.0,1.0,H
DEU1,2018-02-18,Augsburg,Stuttgart,0.0,1.0,A
ITA2,2018-02-18,Frosinone,Ascoli,2.0,0.0,H
BEL1,2018-02-18,Charleroi,Standard,1.0,1.0,D
TUR1,2018-02-19,Genclerbirligi,Goztep,3.0,0.0,H
ESP1,2018-02-19,Getafe,Celta,3.0,0.0,H
PRT1,2018-02-19,Tondela,Sp Lisbon,1.0,2.0,A
DEU1,2018-02-19,Ein Frankfurt,RB Leipzig,2.0,1.0,H
GRC1,2018-02-19,Larisa,Panathinaikos,0.0,1.0,A
FRA2,2018-02-19,Quevilly Rouen,Lens,1.0,2.0,A
ITA1,2018-02-19,Lazio,Verona,2.0,0.0,H
SCO2,2018-02-20,Dumbarton,Morton,0.0,1.0,A
FRA1,2018-02-20,Troyes,Dijon,0.0,0.0,D
ENG2,2018-02-20,Sheffield United,QPR,2.0,1.0,H
ENG2,2018-02-20,Aston Villa,Preston,1.0,1.0,D
ENG2,2018-02-20,Barnsley,Burton,1.0,2.0,A
ENG2,2018-02-20,Nott'm Forest,Reading,1.0,1.0,D
ENG2,2018-02-20,Millwall,Sheffield Weds,2.0,1.0,H
ENG2,2018-02-20,Middlesbrough,Hull,3.0,1.0,H
ENG2,2018-02-20,Brentford,Birmingham,5.0,0.0,H
ENG2,2018-02-20,Bolton,Sunderland,1.0,0.0,H
PRT1,2018-02-21,Estoril,Porto,1.0,3.0,A
ESP1,2018-02-21,Leganes,Real Madrid,1.0,3.0,A
ENG2,2018-02-21,Derby,Leeds,2.0,2.0,D
ENG2,2018-02-21,Bristol City,Fulham,1.0,1.0,D
ENG2,2018-02-21,Ipswich,Cardiff,0.0,1.0,A
ENG2,2018-02-21,Wolves,Norwich,2.0,2.0,D
DEU2,2018-02-21,Darmstadt,Kaiserslautern,1.0,2.0,A
FRA2,2018-02-23,Le Havre,Bourg Peronnas,0.0,0.0,D
FRA2,2018-02-23,Tours,Orleans,1.0,1.0,D
FRA2,2018-02-23,Reims,Quevilly Rouen,2.0,1.0,H
FRA2,2018-02-23,Chateauroux,Ajaccio GFCO,4.0,1.0,H
FRA2,2018-02-23,Niort,Nimes,1.0,4.0,A
FRA2,2018-02-23,Ajaccio,Sochaux,3.0,2.0,H
PRT1,2018-02-23,Rio Ave,Aves,0.0,0.0,D
FRA2,2018-02-23,Lens,Clermont,0.0,1.0,A
FRA1,2018-02-23,Strasbourg,Montpellier,0.0,0.0,D
DEU2,2018-02-23,Regensburg,Fortuna Dusseldorf,4.0,3.0,H
ESP2,2018-02-23,Sp Gijon,Osasuna,2.0,0.0,H
ENG2,2018-02-23,Hull,Sheffield United,1.0,0.0,H
ITA2,2018-02-23,Parma,Venezia,1.0,1.0,D
NLD1,2018-02-23,Groningen,NAC Breda,1.0,1.0,D
ITA2,2018-02-23,Spezia,Salernitana,3.0,0.0,H
TUR1,2018-02-23,Galatasaray,Bursaspor,5.0,0.0,H
BEL1,2018-02-23,Genk,Antwerp,4.0,0.0,H
SCO2,2018-02-23,Livingston,Dundee United,2.0,1.0,H
ESP1,2018-02-23,La Coruna,Espanol,0.0,0.0,D
DEU1,2018-02-23,Mainz,Wolfsburg,1.0,1.0,D
DEU2,2018-02-23,Bielefeld,Dresden,2.0,3.0,A
FRA2,2018-02-23,Auxerre,Valenciennes,2.0,0.0,H
TUR1,2018-02-23,Akhisar Belediyespor,Konyaspor,3.0,0.0,H
FRA1,2018-02-24,Dijon,Caen,2.0,0.0,H
FRA1,2018-02-24,Guingamp,Metz,2.0,2.0,D
FRA1,2018-02-24,Lille,Angers,1.0,2.0,A
FRA1,2018-02-24,Nantes,Amiens,0.0,1.0,A
FRA1,2018-02-24,Rennes,Troyes,2.0,0.0,H
FRA1,2018-02-24,Toulouse,Monaco,3.0,3.0,D
TUR1,2018-02-24,Alanyaspor,Trabzonspor,1.0,2.0,A
TUR1,2018-02-24,Kayserispor,Kasimpasa,3.0,2.0,H
ESP2,2018-02-24,Cadiz,Lorca,0.0,0.0,D
ESP2,2018-02-24,Barcelona B,Gimnastic,1.0,1.0,D
DEU2,2018-02-24,Duisburg,Ingolstadt,2.0,1.0,H
DEU2,2018-02-24,Erzgebirge Aue,Kaiserslautern,2.0,1.0,H
ESP2,2018-02-24,Almeria,Leonesa,2.0,1.0,H
BEL1,2018-02-24,Waasland-Beveren,Gent,1.0,2.0,A
